id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name
47396464,Tue May 26 2020 09:42:33 GMT-0400 (EDT),2020-05-26,2020-05-26 13:42:33 UTC,Eastern Time (US & Canada),3054934,imjanelis,2020-05-26 13:43:41 UTC,2020-05-26 14:11:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47396464,https://static.inaturalist.org/photos/75171981/medium.jpg?1590500746,,"",,1,0,false,3,"Alvarado Ave, Worcester, MA, US",42.2670141859,-71.7607316842,6,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902,Camponotus
47407233,2020-05-26 11:31:18 AM EDT,2020-05-26,2020-05-26 15:31:18 UTC,Eastern Time (US & Canada),3058596,ksl20,2020-05-26 15:32:51 UTC,2020-05-26 16:07:47 UTC,research,,https://www.inaturalist.org/observations/47407233,https://static.inaturalist.org/photos/75188454/medium.jpeg?1590507178,,"",,1,0,false,2,"North Lincoln Street, Worcester, MA, USA",42.2997082409,-71.769939959,9,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Sciurus
47408714,Tue May 26 2020 11:45:08 GMT-0400 (EDT),2020-05-26,2020-05-26 15:45:08 UTC,Eastern Time (US & Canada),3033246,swishh86,2020-05-26 15:46:13 UTC,2020-05-31 01:19:49 UTC,research,,https://www.inaturalist.org/observations/47408714,https://static.inaturalist.org/photos/75565257/medium.jpg?1590687903,,"",,1,0,false,3,"Kinney Dr, Worcester, MA, US",42.2803478128,-71.856036877,65,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Ruby-throated Hummingbird,Archilochus colubris,Ruby-throated Hummingbird,Aves,6432,Archilochus
47411614,Tue May 26 2020 11:56:49 GMT-0400 (EDT),2020-05-26,2020-05-26 15:56:49 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-26 16:15:12 UTC,2020-05-26 17:04:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47411614,https://static.inaturalist.org/photos/75195340/medium.jpg?1590509724,,"",,1,0,false,3,"Alvarado Ave, Worcester, MA, US",42.2648929215,-71.7607508259,65,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Greater celandine,Chelidonium majus,Greater celandine,Plantae,55757,Chelidonium
47416175,2020/05/23 5:44 PM EDT,2020-05-23,2020-05-23 21:44:00 UTC,Eastern Time (US & Canada),2132120,mandosally,2020-05-26 16:57:04 UTC,2020-05-26 16:59:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47416175,https://static.inaturalist.org/photos/75202330/medium.jpg?1590512102,,"",Newly hatched,1,0,false,,Home,42.2635443899,-71.8257975595,185,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,American Robin,Turdus migratorius,American Robin,Aves,12727,Turdus
47416178,2020/05/26 12:13 PM EDT,2020-05-26,2020-05-26 16:13:00 UTC,Eastern Time (US & Canada),2132120,mandosally,2020-05-26 16:57:05 UTC,2020-05-27 01:28:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47416178,https://static.inaturalist.org/photos/75202313/medium.jpg?1590512098,,"",Learning to navigate the feeder. Mom had been helping.,2,0,false,,Home,42.2635443899,-71.8257975595,185,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,European Starling,Sturnus vulgaris,European Starling,Aves,14850,Sturnus
47416775,Mon May 25 2020 16:56:26 GMT-0400 (EDT),2020-05-25,2020-05-25 20:56:26 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-26 17:01:54 UTC,2020-05-26 19:18:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47416775,https://static.inaturalist.org/photos/75203676/medium.jpg?1590512518,,"",,1,0,false,3,"Lake Park, Worcester, MA, US",42.2586048362,-71.7548859635,54,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,azure bluet,Houstonia caerulea,azure bluet,Plantae,69752,Houstonia
47422711,Tue May 26 2020 13:58:03 GMT-0400 (EDT),2020-05-26,2020-05-26 17:58:03 UTC,Eastern Time (US & Canada),2960218,selinarosa,2020-05-26 17:58:09 UTC,2020-05-31 14:34:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47422711,https://static.inaturalist.org/photos/75235934/medium.jpg?1590523704,,"",,2,0,false,3,"Chamberlain Pkwy, Worcester, MA, US",42.2742537656,-71.8379144748,2251,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061,Alliaria
47424212,Tue May 26 2020 14:11:49 GMT-0400 (EDT),2020-05-26,2020-05-26 18:11:49 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-26 18:13:02 UTC,2020-05-26 19:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47424212,https://static.inaturalist.org/photos/75215415/medium.jpg?1590516804,,"",,1,0,false,3,"Alvarado Ave, Worcester, MA, US",42.2644841281,-71.760552652,6,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,multiflora rose,Rosa multiflora,multiflora rose,Plantae,78882,Rosa
47424403,Tue May 26 2020 14:14:40 GMT-0400 (EDT),2020-05-26,2020-05-26 18:14:40 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-26 18:14:58 UTC,2020-09-28 16:17:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47424403,https://static.inaturalist.org/photos/75215733/medium.jpg?1590516917,,"",,1,0,false,3,"Alvarado Ave, Worcester, MA, US",42.2647095414,-71.7604779187,32,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599,Phytolacca
47457132,Tue May 26 2020 19:35:40 GMT-0400 (EDT),2020-05-26,2020-05-26 23:35:40 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-26 23:37:24 UTC,2020-05-27 05:25:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47457132,https://static.inaturalist.org/photos/75268324/medium.jpg?1590536289,,"",,1,0,false,3,"Dallas St, Worcester, MA, US",42.2634488268,-71.7613194232,48,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061,Alliaria
47477012,2020-05-13 7:58:19 PM EDT,2020-05-13,2020-05-13 23:58:19 UTC,Eastern Time (US & Canada),1553641,jtoverdrive,2020-05-27 04:07:44 UTC,2020-06-03 11:26:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47477012,https://static.inaturalist.org/photos/75302545/medium.jpeg?1590552487,,"",,2,0,false,2,"Shrewsbury Street, Worcester, MA, USA",42.2664261944,-71.7866427222,,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Striped Skunk,Mephitis mephitis,Striped Skunk,Mammalia,41880,Mephitis
47533352,2020-05-27T13:49:11-04:00,2020-05-27,2020-05-27 17:49:11 UTC,UTC,3016113,mikearsenault,2020-05-27 17:49:19 UTC,2020-05-28 14:44:06 UTC,research,,https://www.inaturalist.org/observations/47533352,https://static.inaturalist.org/photos/75391406/medium.jpeg?1590601764,,"",,1,0,false,333,Worcester,42.3,-71.77,,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green-striped Grasshopper,Chortophaga viridifasciata,Green-striped Grasshopper,Insecta,126600,Chortophaga
47546446,Wed May 27 2020 08:02:26 GMT-0400 (EDT),2020-05-27,2020-05-27 12:02:26 UTC,Eastern Time (US & Canada),3062715,swimcindy,2020-05-27 19:44:49 UTC,2020-05-28 08:01:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47546446,https://static.inaturalist.org/photos/75411456/medium.jpg?1590608712,,"",,2,0,false,3,"Drury Ln, Worcester, MA, US",42.27747167,-71.81298833,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Gele dovenetel,Lamium galeobdolon,yellow archangel,Plantae,204339,Lamium
47589982,2019/06/05 5:04 PM EDT,2019-06-05,2019-06-05 21:04:00 UTC,America/New_York,2831928,andrewmagel,2020-05-28 04:01:48 UTC,2020-05-28 05:27:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47589982,https://static.inaturalist.org/photos/75483858/medium.jpeg?1590638447,,"",,1,0,false,,"Broadmeadow Brook, Worcester, MA, USA",42.2307848306,-71.774136594,1147,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Painted Turtle,Chrysemys picta,Painted Turtle,Reptilia,39771,Chrysemys
47613027,Thu May 28 2020 08:15:30 GMT-0400 (EDT),2020-05-28,2020-05-28 12:15:30 UTC,Eastern Time (US & Canada),3009587,adiamondmcnevin,2020-05-28 12:21:42 UTC,2020-05-31 18:46:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47613027,https://static.inaturalist.org/photos/75521592/medium.jpg?1590668557,,"",,1,0,false,3,"Green Hill Park, Worcester, MA, US",42.2820210274,-71.7816296723,7,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Будра плющевидная,Glechoma hederacea,ground-ivy,Plantae,55830,Glechoma
47616312,Thu May 28 2020 09:09:10 GMT-0400 (EDT),2020-05-28,2020-05-28 13:09:10 UTC,Eastern Time (US & Canada),3009587,adiamondmcnevin,2020-05-28 13:09:14 UTC,2020-06-17 04:45:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47616312,https://static.inaturalist.org/photos/75526790/medium.jpg?1590671381,,"",,1,0,false,3,"Green Hill Park, Worcester, MA, US",42.2799021498,-71.783828136,7,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748,Maianthemum
47632533,Thu May 28 2020 12:06:40 GMT-0400 (EDT),2020-05-28,2020-05-28 16:06:40 UTC,Eastern Time (US & Canada),3067328,missjenith,2020-05-28 16:07:19 UTC,2020-05-28 22:40:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47632533,https://static.inaturalist.org/photos/75551957/medium.jpg?1590682053,,"",,1,0,false,3,"Alvarado Ave, Worcester, MA, US",42.2644947319,-71.7606369142,8,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,red clover,Trifolium pratense,red clover,Plantae,51875,Trifolium
47636256,Thu May 28 2020 12:41:05 GMT-0400 (EDT),2020-05-28,2020-05-28 16:41:05 UTC,Eastern Time (US & Canada),498374,doliveira9797,2020-05-28 16:43:03 UTC,2020-05-29 19:31:00 UTC,research,,https://www.inaturalist.org/observations/47636256,https://static.inaturalist.org/photos/75557545/medium.jpg?1590684187,,"",,1,0,false,3,"Charlotte St, Worcester, MA, US",42.25404667,-71.824005,12,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,American Dog Tick,Dermacentor variabilis,American Dog Tick,Arachnida,52155,Dermacentor
47662047,Thu May 28 2020 16:55:42 GMT-0400 (EDT),2020-05-28,2020-05-28 20:55:42 UTC,Eastern Time (US & Canada),3006927,jcheney_,2020-05-28 20:55:54 UTC,2020-05-29 04:03:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47662047,https://static.inaturalist.org/photos/75601406/medium.jpg?1590699661,,"",,2,0,false,3,"Crow Hill, Worcester, MA, US",42.2619380687,-71.7701070302,12,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Milksnake,Lampropeltis triangulum,Eastern Milksnake,Reptilia,515419,Lampropeltis
47662068,2020-05-28 4:55:30 PM EDT,2020-05-28,2020-05-28 20:55:30 UTC,Eastern Time (US & Canada),2669138,ashley958,2020-05-28 20:56:06 UTC,2020-05-30 12:06:35 UTC,research,,https://www.inaturalist.org/observations/47662068,https://static.inaturalist.org/photos/75601045/medium.jpeg?1590699552,,"",,3,0,false,2,"Hamilton, Worcester, MA 01604, USA",42.26186326,-71.77013347,3,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Milksnake,Lampropeltis triangulum,Eastern Milksnake,Reptilia,515419,Lampropeltis
47664746,Thu May 28 2020 17:21:17 GMT-0400 (EDT),2020-05-28,2020-05-28 21:21:17 UTC,Eastern Time (US & Canada),3006927,jcheney_,2020-05-28 21:21:52 UTC,2020-05-29 02:41:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47664746,https://static.inaturalist.org/photos/75609879/medium.jpg?1590702451,,"",,1,0,false,3,"Crow Hill, Worcester, MA, US",42.2593343246,-71.7754892156,24,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,aspen oyster mushroom,Pleurotus populinus,aspen oyster mushroom,Fungi,468509,Pleurotus
47666796,2020-05-28 5:39:35 PM EDT,2020-05-28,2020-05-28 21:39:35 UTC,Eastern Time (US & Canada),3035919,liza88,2020-05-28 21:40:13 UTC,2020-06-08 20:24:24 UTC,research,,https://www.inaturalist.org/observations/47666796,https://static.inaturalist.org/photos/75608576/medium.jpeg?1590702017,,"",,5,0,false,2,"Forest Grove, Worcester, MA, USA",42.3156888889,-71.8269111111,,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,pink lady's slipper,Cypripedium acaule,pink lady's slipper,Plantae,47588,Cypripedium
47689361,2020-05-28 5:40:34 PM EDT,2020-05-28,2020-05-28 21:40:34 UTC,Eastern Time (US & Canada),3044217,catherinefleming,2020-05-29 01:46:50 UTC,2020-05-29 02:15:29 UTC,research,,https://www.inaturalist.org/observations/47689361,https://static.inaturalist.org/photos/75645886/medium.jpeg?1590716816,,"",,1,0,false,2,"Newton Square, Worcester, MA, USA",42.2669929997,-71.8325071997,,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111,Sylvilagus
47747993,2020-05-29T12:46:50-04:00,2020-05-29,2020-05-29 16:46:50 UTC,UTC,578851,lindymindy11,2020-05-29 16:46:59 UTC,2020-06-14 22:21:29 UTC,research,,https://www.inaturalist.org/observations/47747993,https://static.inaturalist.org/photos/75741101/medium.jpeg?1590770824,,"",,1,0,false,333,Worcester,42.2812778522,-71.7581111753,65,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,alder buckthorn,Frangula alnus,alder buckthorn,Plantae,55972,Frangula
47785476,2020-05-29T19:05:42-04:00,2020-05-29,2020-05-29 23:05:42 UTC,UTC,578851,lindymindy11,2020-05-29 23:06:23 UTC,2020-05-30 01:09:22 UTC,research,,https://www.inaturalist.org/observations/47785476,https://static.inaturalist.org/photos/75799625/medium.jpeg?1590793608,,"",,1,0,false,333,Worcester,42.2812995857,-71.7583062246,65,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Лапчатка серебристая,Potentilla argentea,silverleaf cinquefoil,Plantae,124552,Potentilla
47803728,2020-05-03 1:51:38 PM EDT,2020-05-03,2020-05-03 17:51:38 UTC,Eastern Time (US & Canada),2843773,capradame,2020-05-30 03:00:46 UTC,2020-05-30 03:01:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47803728,https://static.inaturalist.org/photos/75830483/medium.jpeg?1590807650,,"",White throat and eye stripes. Did not see yellow.,2,0,false,2,"Columbus Park, Worcester, MA, USA",42.2551274145,-71.8382595107,674,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184,Zonotrichia
47804662,2020-05-05 9:59:33 AM EDT,2020-05-05,2020-05-05 13:59:33 UTC,Eastern Time (US & Canada),2843773,capradame,2020-05-30 03:17:34 UTC,2020-05-31 00:31:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47804662,https://static.inaturalist.org/photos/75832407/medium.jpeg?1590808660,,"","Broken tail.
White-throated sparrow in the background (separate entry).",1,0,false,2,"Columbus Park, Worcester, MA, USA",42.2549102765,-71.838359423,301,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Sciurus
47804760,2020-05-05 9:55:44 AM EDT,2020-05-05,2020-05-05 13:55:44 UTC,Eastern Time (US & Canada),2843773,capradame,2020-05-30 03:19:18 UTC,2020-05-31 00:18:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47804760,https://static.inaturalist.org/photos/75832624/medium.jpg?1590808762,,"",,1,0,false,2,"Columbus Park, Worcester, MA, USA",42.25500681,-71.8383775279,77,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184,Zonotrichia
47859188,2020-05-29 7:03:25 PM EDT,2020-05-29,2020-05-29 23:03:25 UTC,Eastern Time (US & Canada),2143856,danphipps,2020-05-30 16:20:19 UTC,2020-05-30 23:30:22 UTC,research,,https://www.inaturalist.org/observations/47859188,https://static.inaturalist.org/photos/75918830/medium.jpeg?1590855627,,"",Started growing wild out of a plant-free soil-filled clay pot. ,1,0,false,2,"Webster Square, Worcester, MA, USA",42.24256249,-71.84675173,12,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Virginia waterleaf,Hydrophyllum virginianum,Virginia waterleaf,Plantae,81711,Hydrophyllum
47870538,Sat May 30 2020 13:41:27 GMT-0400 (EDT),2020-05-30,2020-05-30 17:41:27 UTC,Eastern Time (US & Canada),3031723,stephaniebrennan,2020-05-30 17:42:24 UTC,2020-06-02 17:54:41 UTC,research,,https://www.inaturalist.org/observations/47870538,https://static.inaturalist.org/photos/75936152/medium.jpg?1590860557,,"",,2,0,false,3,"Salisbury St, Worcester, MA, US",42.2893327894,-71.8306315598,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Brown Marmorated Stink Bug,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923,Halyomorpha
47889936,Sat May 30 2020 15:41:30 GMT-0400 (EDT),2020-05-30,2020-05-30 19:41:30 UTC,Eastern Time (US & Canada),3033246,swishh86,2020-05-30 20:02:04 UTC,2020-06-03 04:42:17 UTC,research,,https://www.inaturalist.org/observations/47889936,https://static.inaturalist.org/photos/75966401/medium.jpg?1590868929,,"",,1,0,false,3,"Rich St, Worcester, MA, US",42.2797073483,-71.8544302973,357,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Sciurus
47906406,Sat May 30 2020 18:07:09 GMT-0400 (EDT),2020-05-30,2020-05-30 22:07:09 UTC,Eastern Time (US & Canada),2162394,galenoettel,2020-05-30 22:07:42 UTC,2020-07-12 23:29:57 UTC,research,,https://www.inaturalist.org/observations/47906406,https://static.inaturalist.org/photos/76515110/medium.jpg?1591104357,,"",,1,0,false,3,"University Park, Worcester, MA, US",42.2478372977,-71.8225177849,4,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Chinese Mystery Snail,Cipangopaludina chinensis,Chinese Mystery Snail,Mollusca,83795,Cipangopaludina
47921193,2020-05-29 11:26:27 AM EDT,2020-05-29,2020-05-29 15:26:27 UTC,Eastern Time (US & Canada),2843773,capradame,2020-05-31 00:18:45 UTC,2020-05-31 00:57:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47921193,https://static.inaturalist.org/photos/76016307/medium.jpg?1590884339,,"",,1,0,false,2,"Columbus Park, Worcester, MA, USA",42.2550437855,-71.8382772803,71,,open,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217,Tamias
47988608,Sun May 31 2020 11:16:53 GMT-0400 (EDT),2020-05-31,2020-05-31 15:16:53 UTC,Eastern Time (US & Canada),3051729,debcamp,2020-05-31 15:17:17 UTC,2020-05-31 16:28:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47988608,https://static.inaturalist.org/photos/76124979/medium.jpg?1590938249,,"",,1,0,false,3,"Frongillo Farm Rd, Worcester, MA, US",42.2649421948,-71.7683059807,48,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,blue wild indigo,Baptisia australis,blue wild indigo,Plantae,83902,Baptisia
